Group,File,Solver,Number of Recursive Calls,Decision Steps
uf50,test/uf50-0430.cnf,Backtracking,517947,258973
uf50,test/uf50-0429.cnf,Backtracking,601349,300674
uf50,test/uf50-0428.cnf,Backtracking,996839,498419
uf50,test/uf50-0427.cnf,Backtracking,607655,303827
uf50,test/uf50-0426.cnf,Backtracking,187053,93526
uf50,test/uf50-0425.cnf,Backtracking,150999,75499
uf50,test/uf50-0424.cnf,Backtracking,387621,193810
uf50,test/uf50-0423.cnf,Backtracking,435057,217528
uf50,test/uf50-0422.cnf,Backtracking,299539,149769
uf50,test/uf50-0421.cnf,Backtracking,283689,141844
uf50,test/uf50-0420.cnf,Backtracking,331719,165859
uf50,test/uf50-0419.cnf,Backtracking,357689,178844
uf50,test/uf50-0418.cnf,Backtracking,485457,242728
uf50,test/uf50-0417.cnf,Backtracking,400211,200105
uf50,test/uf50-0416.cnf,Backtracking,594491,297245
uf50,test/uf50-0415.cnf,Backtracking,294841,147420
uf50,test/uf50-0414.cnf,Backtracking,798815,399407
uf50,test/uf50-0413.cnf,Backtracking,279909,139954
uf50,test/uf50-0412.cnf,Backtracking,431765,215882
uf50,test/uf50-0411.cnf,Backtracking,422139,211069
uf50,test/uf50-0410.cnf,Backtracking,431821,215910
uf50,test/uf50-0409.cnf,Backtracking,743241,371620
uf50,test/uf50-0408.cnf,Backtracking,259515,129757
uf50,test/uf50-0407.cnf,Backtracking,302317,151158
uf50,test/uf50-0406.cnf,Backtracking,555409,277704
uf50,test/uf50-0405.cnf,Backtracking,842335,421167
uf50,test/uf50-0404.cnf,Backtracking,570927,285463
uf50,test/uf50-0403.cnf,Backtracking,237639,118819
uf50,test/uf50-0402.cnf,Backtracking,527319,263659
uf50,test/uf50-0401.cnf,Backtracking,353581,176790
uf50,test/uf50-0400.cnf,Backtracking,780611,390305
uf50,test/uf50-0399.cnf,Backtracking,497885,248942
uf50,test/uf50-0398.cnf,Backtracking,333209,166604
uf50,test/uf50-0397.cnf,Backtracking,831073,415536
uf50,test/uf50-0396.cnf,Backtracking,544161,272080
uf50,test/uf50-0395.cnf,Backtracking,278983,139491
uf50,test/uf50-0394.cnf,Backtracking,548819,274409
uf50,test/uf50-0393.cnf,Backtracking,273285,136642
uf50,test/uf50-0392.cnf,Backtracking,977339,488669
uf50,test/uf50-0391.cnf,Backtracking,247393,123696
uf50,test/uf50-0390.cnf,Backtracking,982759,491379
uf50,test/uf50-0389.cnf,Backtracking,370587,185293
uf50,test/uf50-0388.cnf,Backtracking,592935,296467
uf50,test/uf50-0387.cnf,Backtracking,201513,100756
uf50,test/uf50-0386.cnf,Backtracking,235123,117561
uf50,test/uf50-0385.cnf,Backtracking,243869,121934
uf50,test/uf50-0384.cnf,Backtracking,717155,358577
uf50,test/uf50-0383.cnf,Backtracking,641587,320793
uf50,test/uf50-0382.cnf,Backtracking,693305,346652
uf50,test/uf50-0381.cnf,Backtracking,353985,176992
uf50,test/uf50-0380.cnf,Backtracking,421829,210914
uf50,test/uf50-0379.cnf,Backtracking,709871,354935
uf50,test/uf50-0378.cnf,Backtracking,267915,133957
uf50,test/uf50-0377.cnf,Backtracking,915633,457816
uf50,test/uf50-0376.cnf,Backtracking,744325,372162
uf50,test/uf50-0375.cnf,Backtracking,332935,166467
uf50,test/uf50-0374.cnf,Backtracking,542757,271378
uf50,test/uf50-0373.cnf,Backtracking,275893,137946
uf50,test/uf50-0372.cnf,Backtracking,354445,177222
uf50,test/uf50-0371.cnf,Backtracking,153157,76578
uf50,test/uf50-0370.cnf,Backtracking,381209,190604
uf50,test/uf50-0369.cnf,Backtracking,297627,148813
uf50,test/uf50-0368.cnf,Backtracking,723123,361561
uf50,test/uf50-0367.cnf,Backtracking,457319,228659
uf50,test/uf50-0366.cnf,Backtracking,341189,170594
uf50,test/uf50-0365.cnf,Backtracking,582189,291094
uf50,test/uf50-0364.cnf,Backtracking,571087,285543
uf50,test/uf50-0363.cnf,Backtracking,439497,219748
uf50,test/uf50-0362.cnf,Backtracking,745917,372958
uf50,test/uf50-0361.cnf,Backtracking,684723,342361
uf50,test/uf50-0360.cnf,Backtracking,595267,297633
uf50,test/uf50-0359.cnf,Backtracking,305257,152628
uf50,test/uf50-0358.cnf,Backtracking,526581,263290
uf50,test/uf50-0357.cnf,Backtracking,501873,250936
uf50,test/uf50-0356.cnf,Backtracking,317689,158844
uf50,test/uf50-0355.cnf,Backtracking,249213,124606
uf50,test/uf50-0354.cnf,Backtracking,415401,207700
uf50,test/uf50-0353.cnf,Backtracking,255637,127818
uf50,test/uf50-0352.cnf,Backtracking,639169,319584
uf50,test/uf50-0351.cnf,Backtracking,218141,109070
uf50,test/uf50-0350.cnf,Backtracking,95513,47756
uf50,test/uf50-0349.cnf,Backtracking,274153,137076
uf50,test/uf50-0348.cnf,Backtracking,530785,265392
uf50,test/uf50-0347.cnf,Backtracking,573587,286793
uf50,test/uf50-0346.cnf,Backtracking,255597,127798
uf50,test/uf50-0345.cnf,Backtracking,394013,197006
uf50,test/uf50-0344.cnf,Backtracking,102047,51023
uf50,test/uf50-0343.cnf,Backtracking,858251,429125
uf50,test/uf50-0342.cnf,Backtracking,209203,104601
uf50,test/uf50-0341.cnf,Backtracking,267339,133669
uf50,test/uf50-0340.cnf,Backtracking,377453,188726
uf50,test/uf50-0339.cnf,Backtracking,169747,84873
uf50,test/uf50-0338.cnf,Backtracking,584599,292299
uf50,test/uf50-0337.cnf,Backtracking,195311,97655
uf50,test/uf50-0336.cnf,Backtracking,360275,180137
uf50,test/uf50-0335.cnf,Backtracking,248293,124146
uf50,test/uf50-0334.cnf,Backtracking,285383,142691
uf50,test/uf50-0333.cnf,Backtracking,573885,286942
uf50,test/uf50-0332.cnf,Backtracking,346261,173130
uf50,test/uf50-0331.cnf,Backtracking,356463,178231
uf50,test/uf50-0330.cnf,Backtracking,398141,199070
uf50,test/uf50-0329.cnf,Backtracking,256127,128063
uf50,test/uf50-0328.cnf,Backtracking,734057,367028
uf50,test/uf50-0327.cnf,Backtracking,427509,213754
uf50,test/uf50-0326.cnf,Backtracking,339929,169964
uf50,test/uf50-0325.cnf,Backtracking,620885,310442
uf50,test/uf50-0324.cnf,Backtracking,295179,147589
uf50,test/uf50-0323.cnf,Backtracking,381699,190849
uf50,test/uf50-0322.cnf,Backtracking,381855,190927
uf50,test/uf50-0321.cnf,Backtracking,514807,257403
uf50,test/uf50-0320.cnf,Backtracking,301309,150654
uf50,test/uf50-0319.cnf,Backtracking,203695,101847
uf50,test/uf50-0318.cnf,Backtracking,299849,149924
uf50,test/uf50-0317.cnf,Backtracking,568461,284230
uf50,test/uf50-0316.cnf,Backtracking,374249,187124
uf50,test/uf50-0315.cnf,Backtracking,969121,484560
uf50,test/uf50-0314.cnf,Backtracking,682171,341085
uf50,test/uf50-0313.cnf,Backtracking,382181,191090
uf50,test/uf50-0312.cnf,Backtracking,646715,323357
uf50,test/uf50-0311.cnf,Backtracking,511399,255699
uf50,test/uf50-0310.cnf,Backtracking,534611,267305
uf50,test/uf50-0309.cnf,Backtracking,410011,205005
uf50,test/uf50-0308.cnf,Backtracking,595251,297625
uf50,test/uf50-0307.cnf,Backtracking,447429,223714
uf50,test/uf50-0306.cnf,Backtracking,278261,139130
uf50,test/uf50-0305.cnf,Backtracking,361955,180977
uf50,test/uf50-0304.cnf,Backtracking,587449,293724
uf50,test/uf50-0303.cnf,Backtracking,304561,152280
uf50,test/uf50-0302.cnf,Backtracking,298085,149042
uf50,test/uf50-0301.cnf,Backtracking,625231,312615
uf50,test/uf50-0300.cnf,Backtracking,178545,89272
uf50,test/uf50-0299.cnf,Backtracking,582967,291483
uf50,test/uf50-0298.cnf,Backtracking,440471,220235
uf50,test/uf50-0297.cnf,Backtracking,327627,163813
uf50,test/uf50-0296.cnf,Backtracking,467863,233931
uf50,test/uf50-0295.cnf,Backtracking,827443,413721
uf50,test/uf50-0294.cnf,Backtracking,647533,323766
uf50,test/uf50-0293.cnf,Backtracking,488985,244492
uf50,test/uf50-0292.cnf,Backtracking,561959,280979
uf50,test/uf50-0291.cnf,Backtracking,594101,297050
uf50,test/uf50-0290.cnf,Backtracking,158105,79052
uf50,test/uf50-0289.cnf,Backtracking,300583,150291
uf50,test/uf50-0288.cnf,Backtracking,1748963,874481
uf50,test/uf50-0287.cnf,Backtracking,206025,103012
uf50,test/uf50-0286.cnf,Backtracking,499307,249653
uf50,test/uf50-0285.cnf,Backtracking,265575,132787
uf50,test/uf50-0284.cnf,Backtracking,201411,100705
uf50,test/uf50-0283.cnf,Backtracking,220923,110461
uf50,test/uf50-0282.cnf,Backtracking,341371,170685
uf50,test/uf50-0281.cnf,Backtracking,376363,188181
uf50,test/uf50-0280.cnf,Backtracking,542109,271054
uf50,test/uf50-0279.cnf,Backtracking,517867,258933
uf50,test/uf50-0278.cnf,Backtracking,1013359,506679
uf50,test/uf50-0277.cnf,Backtracking,388155,194077
uf50,test/uf50-0276.cnf,Backtracking,569953,284976
uf50,test/uf50-0275.cnf,Backtracking,150637,75318
uf50,test/uf50-0274.cnf,Backtracking,471625,235812
uf50,test/uf50-0273.cnf,Backtracking,980257,490128
uf50,test/uf50-0272.cnf,Backtracking,497597,248798
uf50,test/uf50-0271.cnf,Backtracking,479271,239635
uf50,test/uf50-0270.cnf,Backtracking,192815,96407
uf50,test/uf50-0269.cnf,Backtracking,733321,366660
uf50,test/uf50-0268.cnf,Backtracking,420841,210420
uf50,test/uf50-0267.cnf,Backtracking,310273,155136
uf50,test/uf50-0266.cnf,Backtracking,466625,233312
uf50,test/uf50-0265.cnf,Backtracking,1145317,572658
uf50,test/uf50-0264.cnf,Backtracking,348731,174365
uf50,test/uf50-0263.cnf,Backtracking,485553,242776
uf50,test/uf50-0262.cnf,Backtracking,279663,139831
uf50,test/uf50-0261.cnf,Backtracking,282121,141060
uf50,test/uf50-0260.cnf,Backtracking,1029011,514505
uf50,test/uf50-0259.cnf,Backtracking,352667,176333
uf50,test/uf50-0258.cnf,Backtracking,198657,99328
uf50,test/uf50-0257.cnf,Backtracking,783567,391783
uf50,test/uf50-0256.cnf,Backtracking,411755,205877
uf50,test/uf50-0255.cnf,Backtracking,420407,210203
uf50,test/uf50-0254.cnf,Backtracking,387307,193653
uf50,test/uf50-0253.cnf,Backtracking,277951,138975
uf50,test/uf50-0252.cnf,Backtracking,427199,213599
uf50,test/uf50-0251.cnf,Backtracking,386659,193329
uf50,test/uf50-0250.cnf,Backtracking,896059,448029
uf50,test/uf50-0249.cnf,Backtracking,458337,229168
uf50,test/uf50-0248.cnf,Backtracking,177467,88733
uf50,test/uf50-0247.cnf,Backtracking,283377,141688
uf50,test/uf50-0246.cnf,Backtracking,532493,266246
uf50,test/uf50-0245.cnf,Backtracking,616201,308100
uf50,test/uf50-0244.cnf,Backtracking,1091155,545577
uf50,test/uf50-0243.cnf,Backtracking,233785,116892
uf50,test/uf50-0242.cnf,Backtracking,881393,440696
uf50,test/uf50-0241.cnf,Backtracking,470283,235141
uf50,test/uf50-0240.cnf,Backtracking,632191,316095
uf50,test/uf50-0239.cnf,Backtracking,771721,385860
uf50,test/uf50-0238.cnf,Backtracking,988613,494306
uf50,test/uf50-0237.cnf,Backtracking,409589,204794
uf50,test/uf50-0236.cnf,Backtracking,260953,130476
uf50,test/uf50-0235.cnf,Backtracking,183765,91882
uf50,test/uf50-0234.cnf,Backtracking,424881,212440
uf50,test/uf50-0233.cnf,Backtracking,370043,185021
uf50,test/uf50-0232.cnf,Backtracking,672207,336103
uf50,test/uf50-0231.cnf,Backtracking,1311779,655889
uf50,test/uf50-0230.cnf,Backtracking,521739,260869
uf50,test/uf50-0229.cnf,Backtracking,542067,271033
uf50,test/uf50-0228.cnf,Backtracking,338111,169055
uf50,test/uf50-0227.cnf,Backtracking,399427,199713
uf50,test/uf50-0226.cnf,Backtracking,283187,141593
uf50,test/uf50-0225.cnf,Backtracking,568829,284414
uf50,test/uf50-0224.cnf,Backtracking,719903,359951
uf50,test/uf50-0223.cnf,Backtracking,405997,202998
uf50,test/uf50-0222.cnf,Backtracking,312501,156250
uf50,test/uf50-0221.cnf,Backtracking,454839,227419
uf50,test/uf50-0220.cnf,Backtracking,584857,292428
uf50,test/uf50-0219.cnf,Backtracking,606081,303040
uf50,test/uf50-0218.cnf,Backtracking,199197,99598
uf50,test/uf50-0217.cnf,Backtracking,616231,308115
uf50,test/uf50-0216.cnf,Backtracking,367905,183952
uf50,test/uf50-0215.cnf,Backtracking,552937,276468
uf50,test/uf50-0214.cnf,Backtracking,523661,261830
uf50,test/uf50-0213.cnf,Backtracking,652729,326364
uf50,test/uf50-0212.cnf,Backtracking,1060105,530052
uf50,test/uf50-0211.cnf,Backtracking,787959,393979
uf50,test/uf50-0210.cnf,Backtracking,520793,260396
uf50,test/uf50-0209.cnf,Backtracking,362779,181389
uf50,test/uf50-0208.cnf,Backtracking,258707,129353
uf50,test/uf50-0207.cnf,Backtracking,657851,328925
uf50,test/uf50-0206.cnf,Backtracking,631817,315908
uf50,test/uf50-0205.cnf,Backtracking,536521,268260
uf50,test/uf50-0204.cnf,Backtracking,816663,408331
uf50,test/uf50-0203.cnf,Backtracking,360359,180179
uf50,test/uf50-0202.cnf,Backtracking,687441,343720
uf50,test/uf50-0201.cnf,Backtracking,255883,127941
uf50,test/uf50-0200.cnf,Backtracking,911105,455552
uf50,test/uf50-0199.cnf,Backtracking,595845,297922
uf50,test/uf50-0198.cnf,Backtracking,658649,329324
uf50,test/uf50-0197.cnf,Backtracking,392221,196110
uf50,test/uf50-0196.cnf,Backtracking,908377,454188
uf50,test/uf50-0195.cnf,Backtracking,379705,189852
uf50,test/uf50-0194.cnf,Backtracking,355061,177530
uf50,test/uf50-0193.cnf,Backtracking,400053,200026
uf50,test/uf50-0192.cnf,Backtracking,506523,253261
uf50,test/uf50-0191.cnf,Backtracking,290911,145455
uf50,test/uf50-0190.cnf,Backtracking,220819,110409
uf50,test/uf50-0189.cnf,Backtracking,656205,328102
uf50,test/uf50-0188.cnf,Backtracking,689985,344992
uf50,test/uf50-0187.cnf,Backtracking,816089,408044
uf50,test/uf50-0186.cnf,Backtracking,442563,221281
uf50,test/uf50-0185.cnf,Backtracking,239483,119741
uf50,test/uf50-0184.cnf,Backtracking,356183,178091
uf50,test/uf50-0183.cnf,Backtracking,246651,123325
uf50,test/uf50-0182.cnf,Backtracking,494329,247164
uf50,test/uf50-0181.cnf,Backtracking,379877,189938
uf50,test/uf50-0180.cnf,Backtracking,914999,457499
uf50,test/uf50-0179.cnf,Backtracking,288089,144044
uf50,test/uf50-0178.cnf,Backtracking,282393,141196
uf50,test/uf50-0177.cnf,Backtracking,266913,133456
uf50,test/uf50-0176.cnf,Backtracking,494555,247277
uf50,test/uf50-0175.cnf,Backtracking,488985,244492
uf50,test/uf50-0174.cnf,Backtracking,362335,181167
uf50,test/uf50-0173.cnf,Backtracking,428211,214105
uf50,test/uf50-0172.cnf,Backtracking,373249,186624
uf50,test/uf50-0171.cnf,Backtracking,257183,128591
uf50,test/uf50-0170.cnf,Backtracking,1715775,857887
uf50,test/uf50-0169.cnf,Backtracking,655145,327572
uf50,test/uf50-0168.cnf,Backtracking,196097,98048
uf50,test/uf50-0167.cnf,Backtracking,485577,242788
uf50,test/uf50-0166.cnf,Backtracking,1368259,684129
uf50,test/uf50-0165.cnf,Backtracking,361201,180600
uf50,test/uf50-0164.cnf,Backtracking,398575,199287
uf50,test/uf50-0163.cnf,Backtracking,656391,328195
uf50,test/uf50-0162.cnf,Backtracking,683175,341587
uf50,test/uf50-0161.cnf,Backtracking,474689,237344
uf50,test/uf50-0160.cnf,Backtracking,746431,373215
uf50,test/uf50-0159.cnf,Backtracking,391041,195520
uf50,test/uf50-0158.cnf,Backtracking,602181,301090
uf50,test/uf50-0157.cnf,Backtracking,619241,309620
uf50,test/uf50-0156.cnf,Backtracking,150517,75258
uf50,test/uf50-0155.cnf,Backtracking,423113,211556
uf50,test/uf50-0154.cnf,Backtracking,368577,184288
uf50,test/uf50-0153.cnf,Backtracking,561215,280607
uf50,test/uf50-0152.cnf,Backtracking,218591,109295
uf50,test/uf50-0151.cnf,Backtracking,942487,471243
uf50,test/uf50-0150.cnf,Backtracking,818423,409211
uf50,test/uf50-0149.cnf,Backtracking,421817,210908
uf50,test/uf50-0148.cnf,Backtracking,541179,270589
uf50,test/uf50-0147.cnf,Backtracking,576487,288243
uf50,test/uf50-0146.cnf,Backtracking,629347,314673
uf50,test/uf50-0145.cnf,Backtracking,340585,170292
uf50,test/uf50-0144.cnf,Backtracking,419063,209531
uf50,test/uf50-0143.cnf,Backtracking,137215,68607
uf50,test/uf50-0142.cnf,Backtracking,705641,352820
uf50,test/uf50-0141.cnf,Backtracking,112713,56356
uf50,test/uf50-0140.cnf,Backtracking,978337,489168
uf50,test/uf50-0139.cnf,Backtracking,467543,233771
uf50,test/uf50-0138.cnf,Backtracking,538497,269248
uf50,test/uf50-0137.cnf,Backtracking,557171,278585
uf50,test/uf50-0136.cnf,Backtracking,1657363,828681
uf50,test/uf50-0135.cnf,Backtracking,356135,178067
uf50,test/uf50-0134.cnf,Backtracking,240269,120134
uf50,test/uf50-0133.cnf,Backtracking,217681,108840
uf50,test/uf50-0132.cnf,Backtracking,426991,213495
uf50,test/uf50-0131.cnf,Backtracking,353817,176908
uf50,test/uf50-0130.cnf,Backtracking,507943,253971
uf50,test/uf50-0129.cnf,Backtracking,1038189,519094
uf50,test/uf50-0128.cnf,Backtracking,430765,215382
uf50,test/uf50-0127.cnf,Backtracking,422713,211356
uf50,test/uf50-0126.cnf,Backtracking,478295,239147
uf50,test/uf50-0125.cnf,Backtracking,411411,205705
uf50,test/uf50-0124.cnf,Backtracking,512739,256369
uf50,test/uf50-0123.cnf,Backtracking,528357,264178
uf50,test/uf50-0122.cnf,Backtracking,470805,235402
uf50,test/uf50-0121.cnf,Backtracking,575225,287612
uf50,test/uf50-0120.cnf,Backtracking,508375,254187
uf50,test/uf50-0119.cnf,Backtracking,465531,232765
uf50,test/uf50-0118.cnf,Backtracking,512933,256466
uf50,test/uf50-0117.cnf,Backtracking,257311,128655
uf50,test/uf50-0116.cnf,Backtracking,273133,136566
uf50,test/uf50-0115.cnf,Backtracking,413301,206650
uf50,test/uf50-0114.cnf,Backtracking,740113,370056
uf50,test/uf50-0113.cnf,Backtracking,543463,271731
uf50,test/uf50-0112.cnf,Backtracking,299111,149555
uf50,test/uf50-0111.cnf,Backtracking,647707,323853
uf50,test/uf50-0110.cnf,Backtracking,513723,256861
uf50,test/uf50-0109.cnf,Backtracking,340269,170134
uf50,test/uf50-0108.cnf,Backtracking,555641,277820
uf50,test/uf50-0107.cnf,Backtracking,382993,191496
uf50,test/uf50-0106.cnf,Backtracking,648485,324242
uf50,test/uf50-0105.cnf,Backtracking,440333,220166
uf50,test/uf50-0104.cnf,Backtracking,541275,270637
uf50,test/uf50-0103.cnf,Backtracking,388383,194191
uf50,test/uf50-0102.cnf,Backtracking,665633,332816
uf50,test/uf50-0101.cnf,Backtracking,744541,372270
uf50,test/uf50-0100.cnf,Backtracking,207015,103507
uf50,test/uf50-099.cnf,Backtracking,393083,196541
uf50,test/uf50-098.cnf,Backtracking,871257,435628
uf50,test/uf50-097.cnf,Backtracking,706871,353435
uf50,test/uf50-096.cnf,Backtracking,269069,134534
uf50,test/uf50-095.cnf,Backtracking,423399,211699
uf50,test/uf50-094.cnf,Backtracking,334541,167270
uf50,test/uf50-093.cnf,Backtracking,317019,158509
uf50,test/uf50-092.cnf,Backtracking,317659,158829
uf50,test/uf50-091.cnf,Backtracking,523589,261794
uf50,test/uf50-090.cnf,Backtracking,306397,153198
uf50,test/uf50-089.cnf,Backtracking,792299,396149
uf50,test/uf50-088.cnf,Backtracking,257681,128840
uf50,test/uf50-087.cnf,Backtracking,190107,95053
uf50,test/uf50-086.cnf,Backtracking,311689,155844
uf50,test/uf50-085.cnf,Backtracking,519681,259840
uf50,test/uf50-084.cnf,Backtracking,278445,139222
uf50,test/uf50-083.cnf,Backtracking,977329,488664
uf50,test/uf50-082.cnf,Backtracking,396369,198184
uf50,test/uf50-081.cnf,Backtracking,178051,89025
uf50,test/uf50-080.cnf,Backtracking,309465,154732
uf50,test/uf50-079.cnf,Backtracking,623021,311510
uf50,test/uf50-078.cnf,Backtracking,242191,121095
uf50,test/uf50-077.cnf,Backtracking,276591,138295
uf50,test/uf50-076.cnf,Backtracking,555921,277960
uf50,test/uf50-075.cnf,Backtracking,529929,264964
uf50,test/uf50-074.cnf,Backtracking,736825,368412
uf50,test/uf50-073.cnf,Backtracking,689701,344850
uf50,test/uf50-072.cnf,Backtracking,466263,233131
uf50,test/uf50-071.cnf,Backtracking,752847,376423
uf50,test/uf50-070.cnf,Backtracking,568729,284364
uf50,test/uf50-069.cnf,Backtracking,492869,246434
uf50,test/uf50-068.cnf,Backtracking,690921,345460
uf50,test/uf50-067.cnf,Backtracking,489377,244688
uf50,test/uf50-066.cnf,Backtracking,409881,204940
uf50,test/uf50-065.cnf,Backtracking,267765,133882
uf50,test/uf50-064.cnf,Backtracking,355205,177602
uf50,test/uf50-063.cnf,Backtracking,333709,166854
uf50,test/uf50-062.cnf,Backtracking,1231431,615715
uf50,test/uf50-061.cnf,Backtracking,254775,127387
uf50,test/uf50-060.cnf,Backtracking,229671,114835
uf50,test/uf50-059.cnf,Backtracking,723719,361859
uf50,test/uf50-058.cnf,Backtracking,562175,281087
uf50,test/uf50-057.cnf,Backtracking,496383,248191
uf50,test/uf50-056.cnf,Backtracking,501973,250986
uf50,test/uf50-055.cnf,Backtracking,406931,203465
uf50,test/uf50-054.cnf,Backtracking,548869,274434
uf50,test/uf50-053.cnf,Backtracking,324749,162374
uf50,test/uf50-052.cnf,Backtracking,464995,232497
uf50,test/uf50-051.cnf,Backtracking,319869,159934
uf50,test/uf50-050.cnf,Backtracking,162467,81233
uf50,test/uf50-049.cnf,Backtracking,310621,155310
uf50,test/uf50-048.cnf,Backtracking,424241,212120
uf50,test/uf50-047.cnf,Backtracking,456187,228093
uf50,test/uf50-046.cnf,Backtracking,425989,212994
uf50,test/uf50-045.cnf,Backtracking,968643,484321
uf50,test/uf50-044.cnf,Backtracking,992199,496099
uf50,test/uf50-043.cnf,Backtracking,861281,430640
uf50,test/uf50-042.cnf,Backtracking,556585,278292
uf50,test/uf50-041.cnf,Backtracking,230925,115462
uf50,test/uf50-040.cnf,Backtracking,270749,135374
uf50,test/uf50-039.cnf,Backtracking,729663,364831
uf50,test/uf50-038.cnf,Backtracking,1792153,896076
uf50,test/uf50-037.cnf,Backtracking,580879,290439
uf50,test/uf50-036.cnf,Backtracking,420243,210121
uf50,test/uf50-035.cnf,Backtracking,570629,285314
uf50,test/uf50-034.cnf,Backtracking,683887,341943
uf50,test/uf50-033.cnf,Backtracking,351213,175606
uf50,test/uf50-032.cnf,Backtracking,1137661,568830
uf50,test/uf50-031.cnf,Backtracking,360533,180266
uf50,test/uf50-030.cnf,Backtracking,586395,293197
uf50,test/uf50-029.cnf,Backtracking,546323,273161
uf50,test/uf50-028.cnf,Backtracking,625771,312885
uf50,test/uf50-027.cnf,Backtracking,340945,170472
uf50,test/uf50-026.cnf,Backtracking,301027,150513
uf50,test/uf50-025.cnf,Backtracking,352519,176259
uf50,test/uf50-024.cnf,Backtracking,449771,224885
uf50,test/uf50-023.cnf,Backtracking,427989,213994
uf50,test/uf50-022.cnf,Backtracking,397919,198959
uf50,test/uf50-021.cnf,Backtracking,356747,178373
uf50,test/uf50-020.cnf,Backtracking,309179,154589
uf50,test/uf50-019.cnf,Backtracking,263621,131810
uf50,test/uf50-018.cnf,Backtracking,529047,264523
uf50,test/uf50-017.cnf,Backtracking,512391,256195
uf50,test/uf50-016.cnf,Backtracking,431497,215748
uf50,test/uf50-015.cnf,Backtracking,441105,220552
uf50,test/uf50-014.cnf,Backtracking,418099,209049
uf50,test/uf50-013.cnf,Backtracking,642183,321091
uf50,test/uf50-012.cnf,Backtracking,482465,241232
uf50,test/uf50-011.cnf,Backtracking,394773,197386
uf50,test/uf50-010.cnf,Backtracking,187371,93685
uf50,test/uf50-09.cnf,Backtracking,277723,138861
uf50,test/uf50-08.cnf,Backtracking,520871,260435
uf50,test/uf50-07.cnf,Backtracking,876175,438087
uf50,test/uf50-06.cnf,Backtracking,293339,146669
uf50,test/uf50-05.cnf,Backtracking,1055833,527916
uf50,test/uf50-04.cnf,Backtracking,501617,250808
uf50,test/uf50-03.cnf,Backtracking,414875,207437
uf50,test/uf50-02.cnf,Backtracking,471331,235665
uf50,test/uf50-01.cnf,Backtracking,312837,156418
